TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
h000245,50,여,50,6,1,2,4,13,,2,5,3,3,50,50130,11,11230,11,11110,4,5,3,5,3,3,6,3,제주특별자치도,제주,2인 가족 여행,2023-06-04~2023-06-05,10,7,3,1
h000267,27,여,20,6,1,1,6,4,,3,12,3,2,42,42150,50,50110,47,47130,1,3,2,2,1,1,2,6,대구광역시,제주,3인 이상 여행(가족 외),2023-05-30~2023-06-02,3,9,2,2
h002785,50,여,30,5,1,2,2,3,,4,6,3,3,50,50130,42,42150,27,27200,1,1,1,1,1,1,3,2,제주특별자치도,제주,2인 여행(가족 외),2023-08-04~2023-08-04,5,7,3,1
h001372,11,여,50,5,1,1,1,3,,5,,3,6,50,50110,50,50130,46,46110,2,1,5,4,2,4,4,4,서울특별시,제주,2인 여행(가족 외),2023-06-20~2023-06-22,2,6,4,1
h000204,11,여,30,7,1,2,2,2,,4,7,2,2,50,50130,42,42150,42,42820,6,4,5,1,3,6,3,6,서울특별시,제주,2인 가족 여행,2023-05-31~2023-06-02,1,3,7,1
h004288,27,여,50,4,1,2,5,5,,3,8,2,5,50,50130,42,42150,11,11680,5,4,6,4,4,6,6,6,대구광역시,제주,2인 가족 여행,2023-08-30~2023-09-01,8,3,7,1
h001355,41,여,50,5,1,2,2,3,,7,11,3,4,42,42150,46,46130,48,48840,2,2,1,1,1,2,2,2,경기도,제주,2인 여행(가족 외),2023-06-24~2023-06-26,1,2,7,1
h002006,41,여,40,6,1,2,4,2,,4,9,3,4,50,50130,42,42150,47,47130,3,2,2,1,2,2,2,6,경기도,제주,3인 이상 여행(가족 외),2023-07-08~2023-07-11,2,1,5,3
h002658,50,남,40,6,1,2,2,2,,5,7,3,3,42,42150,50,50110,11,11680,4,3,3,4,5,2,4,4,제주특별자치도,제주,2인 가족 여행,2023-08-16~2023-08-17,9,7,1,1
h001245,50,남,30,6,1,2,2,3,,3,6,2,1,26,26350,42,42150,50,50110,2,2,2,4,3,3,3,2,제주특별자치도,제주,나홀로 여행,2023-06-18~2023-06-18,2,7,1,0
h006439,50,여,40,6,1,1,1,3,,4,,2,1,50,50130,26,26350,42,42110,2,3,2,4,4,3,3,6,제주특별자치도,제주,2인 여행(가족 외),2023-09-17~2023-09-17,3,2,1,1
h004530,41,남,20,6,2,1,4,12,,1,6,3,1,42,42230,50,50110,41,41360,4,4,4,4,4,4,4,4,경기도,제주,나홀로 여행,2023-08-25~2023-08-29,6,5,2,0
h001161,11,여,30,6,1,1,1,2,,6,,2,1,50,50110,42,42830,11,11110,4,1,3,5,5,5,3,6,서울특별시,제주,2인 여행(가족 외),2023-06-21~2023-06-24,1,3,7,1
h002819,26,여,20,6,1,1,5,2,,5,12,3,2,50,50130,50,50110,26,26350,4,2,2,1,4,2,2,6,부산광역시,제주,2인 여행(가족 외),2023-08-23~2023-08-26,3,2,1,1
h003386,28,여,30,7,2,1,4,12,,3,9,3,3,50,50110,26,26350,27,27140,1,1,3,3,4,4,3,3,인천광역시,제주,2인 여행(가족 외),2023-08-24~2023-08-27,3,2,1,1
h000617,11,남,20,5,1,1,1,3,,4,,2,2,50,50110,42,42150,26,26230,2,2,2,2,6,6,1,7,서울특별시,제주,2인 여행(가족 외),2023-06-24~2023-06-26,7,3,5,1
h001054,46,남,20,6,1,1,3,12,,1,6,3,2,50,50110,42,42830,46,46150,4,1,4,2,7,5,4,1,전라남도,제주,2인 여행(가족 외),2023-06-21~2023-06-24,2,3,7,1
h002347,41,여,20,6,2,1,4,1,,2,10,3,5,50,50110,50,50130,42,42150,3,1,1,7,7,1,1,7,경기도,제주,2인 여행(가족 외),2023-07-14~2023-07-18,1,4,7,1
h003419,50,여,30,7,1,1,1,5,,4,,2,1,50,50130,50,50110,11,11110,1,4,2,4,4,2,6,7,제주특별자치도,제주,나홀로 여행,2023-08-15~2023-08-15,6,1,5,0
h001705,50,여,60,6,1,2,2,1,,3,5,3,2,26,26350,50,50130,11,11680,2,2,2,2,2,4,5,2,제주특별자치도,제주,2인 여행(가족 외),2023-07-04~2023-07-06,1,7,2,1
h002327,41,남,40,4,1,2,3,7,,6,9,2,1,42,42210,26,26350,50,50130,6,1,2,4,2,3,2,2,경기도,제주,나홀로 여행,2023-07-15~2023-07-17,1,2,7,0
h001935,11,여,40,6,1,2,2,3,,4,5,2,1,11,11110,50,50110,50,50130,1,1,1,3,4,2,4,3,서울특별시,제주,나홀로 여행,2023-07-12~2023-07-14,4,7,1,0
h006533,50,여,50,6,1,2,3,3,,4,8,1,1,50,50130,50,50110,41,41110,3,4,3,4,3,3,3,5,제주특별자치도,제주,3대 동반 여행(친척 포함),2023-09-16~2023-09-16,1,3,5,2
h002099,41,남,20,6,3,1,4,12,,2,8,3,4,50,50130,42,42210,44,44210,2,2,1,5,3,1,2,5,경기도,제주,3인 이상 여행(가족 외),2023-07-10~2023-07-14,3,2,7,3
h000673,41,여,20,4,1,1,1,3,,4,,2,3,41,41110,42,42150,41,41190,2,2,4,4,2,4,4,6,경기도,제주,3인 이상 여행(가족 외),2023-06-09~2023-06-12,2,1,7,2
h001255,11,여,20,6,2,1,4,12,,2,11,3,6,50,50130,26,26500,42,42210,5,3,2,2,3,2,5,6,서울특별시,제주,3인 이상 여행(가족 외),2023-06-26~2023-06-29,2,1,7,2
h000763,48,여,50,4,1,2,2,3,,5,5,2,2,48,48310,48,48250,50,50110,2,6,6,6,4,4,3,2,경상남도,제주,2인 여행(가족 외),2023-06-17~2023-06-19,1,2,6,1
h002277,41,남,40,5,1,1,1,13,,5,,3,2,41,41590,41,41270,50,50110,2,2,2,4,2,6,2,6,경기도,제주,2인 여행(가족 외),2023-07-20~2023-07-23,2,,,1
h005580,28,여,20,4,1,1,2,12,,2,7,2,2,50,50130,42,42150,11,11710,3,2,4,2,4,5,5,5,인천광역시,제주,2인 여행(가족 외),2023-08-28~2023-08-30,2,3,1,1
h004911,11,여,50,6,1,4,1,4,,3,,3,2,42,42760,50,50130,26,26350,2,1,2,2,2,3,3,7,서울특별시,제주,2인 가족 여행,2023-08-24~2023-08-28,1,3,8,1
h001695,29,여,20,6,1,1,3,12,,3,5,3,4,50,50130,11,11440,26,26350,5,3,2,2,2,2,6,5,광주광역시,제주,3인 이상 여행(가족 외),2023-07-16~2023-07-18,1,3,2,2
h003451,41,여,30,7,1,1,2,2,,4,5,3,4,26,26110,11,11680,50,50130,2,2,2,3,2,2,5,7,경기도,제주,2인 여행(가족 외),2023-08-24~2023-08-27,1,2,3,1
h004362,45,남,20,6,2,1,3,12,,2,5,3,5,26,26350,50,50110,50,50130,2,2,1,1,6,2,6,5,전라북도,제주,3인 이상 여행(가족 외),2023-08-28~2023-08-31,3,1,2,3
h003278,50,남,50,7,1,2,5,3,,8,10,3,4,42,42230,42,42130,45,45110,1,1,1,3,2,2,1,4,충청북도,제주,2인 여행(가족 외),2023-08-14~2023-08-14,7,1,3,1
h001481,42,남,30,6,2,1,5,12,,2,10,3,4,50,50130,26,26350,42,42150,2,1,1,2,6,7,1,7,강원도,제주,2인 여행(가족 외),2023-06-27~2023-06-30,3,7,1,1
h001955,45,남,20,6,1,1,1,3,,4,,3,4,50,50130,48,48840,26,26350,1,4,1,4,6,1,1,6,전라북도,제주,2인 여행(가족 외),2023-07-29~2023-07-31,2,3,9,1
h001326,42,여,30,8,1,1,1,2,,1,,2,1,42,42150,50,50130,41,41130,6,5,3,5,5,4,1,7,강원도,제주,3인 이상 여행(가족 외),2023-06-28~2023-07-01,10,3,1,3
h005309,48,여,30,4,1,1,1,12,,1,,3,4,46,46130,41,41110,50,50130,4,4,2,3,3,3,6,5,경상남도,제주,2인 여행(가족 외),2023-08-28~2023-08-31,3,1,7,1
h001252,27,여,20,6,1,1,3,2,,3,7,1,1,47,47820,47,47130,50,50130,1,4,2,2,4,2,6,7,대구광역시,제주,2인 가족 여행,2023-06-22~2023-06-24,1,2,3,1
h003058,11,여,20,7,1,1,4,2,,2,8,2,1,50,50110,50,50130,42,42150,3,2,1,4,5,3,3,6,서울특별시,제주,2인 여행(가족 외),2023-08-12~2023-08-16,2,1,3,1
h002721,11,여,30,5,1,1,2,2,,4,4,3,2,50,50110,26,26350,42,42150,2,1,6,5,3,5,2,4,서울특별시,제주,2인 여행(가족 외),2023-08-12~2023-08-15,3,2,1,1
h005763,50,남,20,4,1,1,1,2,,5,,2,7,26,26350,45,45110,50,50130,5,1,4,1,1,4,3,7,제주특별자치도,제주,나홀로 여행,2023-09-16~2023-09-17,2,1,7,0
h005390,41,남,30,5,1,1,3,2,,4,10,3,11,50,50130,11,11440,11,11290,6,2,1,1,7,2,7,6,경기도,제주,2인 여행(가족 외),2023-08-31~2023-09-02,10,3,1,1
h002039,41,여,40,6,1,1,1,2,,4,,2,1,11,11110,50,50110,42,42830,1,1,1,4,4,1,7,7,경기도,제주,2인 여행(가족 외),2023-07-14~2023-07-17,1,2,9,1
h001124,11,남,50,6,1,2,3,4,,7,10,2,1,50,50130,42,42150,41,41220,1,2,1,1,1,3,1,4,서울특별시,제주,2인 여행(가족 외),2023-06-14~2023-06-16,3,2,1,1
h000799,50,남,40,6,1,2,4,2,,6,6,2,2,50,50130,41,41280,11,11110,2,3,2,2,3,6,5,5,제주특별자치도,제주,자녀 동반 여행,2023-07-02~2023-07-02,7,2,3,3
h005345,41,여,30,4,1,1,4,12,,1,12,3,5,50,50130,26,26350,42,42820,2,1,1,4,2,3,1,6,경기도,제주,2인 여행(가족 외),2023-08-29~2023-08-31,1,2,3,1
h000286,26,여,20,6,1,1,4,2,,3,5,2,1,50,50110,11,11680,27,27290,4,1,3,4,1,6,4,4,부산광역시,제주,나홀로 여행,2023-06-03~2023-06-06,1,2,7,0
h000898,11,여,50,7,1,2,3,1,,6,9,3,5,42,42210,50,50130,28,28710,1,1,1,1,4,7,1,7,서울특별시,제주,자녀 동반 여행,2023-06-28~2023-07-01,2,4,3,2
h001663,26,여,30,6,1,1,3,2,,4,11,3,3,50,50110,47,47130,11,11110,4,4,4,6,3,4,6,4,부산광역시,제주,나홀로 여행,2023-07-05~2023-07-09,1,2,7,0
h003642,11,여,30,6,1,1,1,4,,3,,2,2,50,50110,42,42210,42,42170,1,4,2,2,6,2,5,7,서울특별시,제주,2인 여행(가족 외),2023-08-17~2023-08-19,7,2,5,1
h003135,47,남,30,6,1,2,3,11,,3,4,3,3,46,46130,45,45110,50,50130,1,1,4,4,1,4,1,5,경상북도,제주,자녀 동반 여행,2023-08-11~2023-08-14,3,1,9,2
h000076,11,여,20,6,1,1,1,13,,5,,2,1,42,42150,26,26350,50,50110,5,1,4,1,1,3,3,7,서울특별시,제주,나홀로 여행,2023-05-23~2023-05-25,1,5,2,0
h003560,50,남,50,5,1,2,4,2,,5,6,3,4,42,42820,43,43150,47,47130,6,4,5,4,6,3,5,3,제주특별자치도,제주,자녀 동반 여행,2023-08-16~2023-08-18,2,1,,3
h002387,11,남,30,5,1,1,5,4,,2,7,2,1,50,50110,45,45110,42,42150,6,2,5,1,1,1,3,2,서울특별시,제주,3대 동반 여행(친척 포함),2023-07-30~2023-08-02,1,,,2
h004712,31,여,20,6,2,1,4,12,,1,7,3,2,26,26350,47,47130,26,26290,1,5,5,1,2,6,1,2,울산광역시,제주,2인 여행(가족 외),2023-08-24~2023-08-26,2,1,3,1
h003872,11,여,30,7,1,2,2,3,,1,7,2,1,50,50110,50,50130,42,42760,1,1,4,3,3,4,6,5,서울특별시,제주,나홀로 여행,2023-08-29~2023-08-31,4,6,2,0
h005518,28,남,30,6,2,1,3,12,,3,10,2,1,42,42150,50,50110,11,11440,1,1,1,1,1,1,1,1,인천광역시,제주,2인 여행(가족 외),2023-08-28~2023-08-30,1,5,4,1
h003273,50,여,30,5,1,2,4,4,,4,7,2,1,50,50130,50,50110,26,26410,3,4,2,4,5,6,6,6,제주특별자치도,제주,자녀 동반 여행,2023-08-20~2023-08-20,3,1,2,2
h005288,50,남,50,6,1,2,2,13,,4,6,1,1,42,42170,41,41820,11,11680,4,3,3,3,5,3,3,4,제주특별자치도,제주,2인 여행(가족 외),2023-08-26~2023-08-26,6,5,7,1
h002610,50,여,50,5,1,1,1,2,,4,,3,4,50,50110,50,50130,46,46800,2,6,2,6,6,3,3,2,제주특별자치도,제주,3인 이상 여행(가족 외),2023-07-30~2023-07-30,3,8,7,2
h005037,47,남,30,4,1,1,1,12,,2,,3,4,50,50130,26,26500,47,47130,4,1,2,4,4,5,2,6,경상북도,제주,2인 여행(가족 외),2023-08-28~2023-08-30,3,7,1,1
h003322,27,남,20,4,1,1,5,12,,1,12,3,4,26,26500,47,47110,47,47170,5,1,3,3,6,7,7,2,대구광역시,제주,2인 여행(가족 외),2023-08-23~2023-08-25,1,3,2,1
h000723,28,여,30,6,1,1,2,2,,4,10,2,1,50,50110,26,26350,46,46890,1,1,1,1,7,1,7,7,인천광역시,제주,2인 여행(가족 외),2023-06-10~2023-06-12,10,3,7,1
h005198,11,여,30,6,1,1,5,3,,4,11,4,1,50,50130,42,42150,26,26350,1,1,4,3,4,3,2,3,서울특별시,제주,2인 여행(가족 외),2023-08-25~2023-08-27,3,9,2,1
h002629,41,여,40,6,1,2,4,3,,5,6,3,3,50,50130,42,42210,41,41820,1,1,4,4,3,3,3,5,경기도,제주,자녀 동반 여행,2023-08-22~2023-08-26,3,1,7,2
h002129,31,여,20,5,1,1,1,2,,4,,3,2,46,46130,48,48220,50,50110,1,1,1,4,1,1,4,6,경기도,제주,부모 동반 여행,2023-08-01~2023-08-04,2,3,1,2
h000597,29,여,50,5,1,4,3,2,,4,4,1,1,50,50130,48,48840,26,26350,1,1,1,3,7,2,7,7,광주광역시,제주,2인 여행(가족 외),2023-06-16~2023-06-18,3,6,2,1
h002466,11,여,30,6,1,2,3,2,,6,11,3,4,50,50130,42,42150,26,26350,2,1,4,1,1,3,1,7,서울특별시,제주,자녀 동반 여행,2023-07-27~2023-07-30,2,3,6,2
h000340,31,여,20,6,2,1,4,12,,1,8,2,3,27,27110,26,26230,11,11290,4,7,1,1,7,6,1,7,울산광역시,제주,2인 여행(가족 외),2023-05-30~2023-06-01,1,3,2,1
h001914,41,남,20,5,1,1,2,10,,2,4,3,4,50,50110,26,26500,46,46130,5,1,1,3,2,6,5,6,경기도,제주,나홀로 여행,2023-07-16~2023-07-19,4,7,1,0
h004124,11,여,20,6,2,1,4,12,,1,6,3,2,50,50130,42,42150,26,26350,3,1,2,2,2,4,6,7,서울특별시,제주,나홀로 여행,2023-08-20~2023-08-22,1,2,7,0
h005113,41,여,30,4,1,1,5,12,,1,5,3,1,42,42130,41,41150,11,11680,3,3,3,5,5,5,6,3,경기도,제주,2인 여행(가족 외),2023-08-28~2023-08-30,1,7,3,1
h005212,41,여,20,6,3,1,4,12,,3,4,3,5,42,42210,50,50110,50,50130,5,1,3,1,6,5,2,6,경기도,제주,3인 이상 여행(가족 외),2023-08-28~2023-08-31,3,1,5,3
h001293,44,여,40,6,1,2,3,11,,1,7,3,4,50,50130,42,42150,30,30170,1,6,1,1,1,2,2,6,충청남도,제주,2인 가족 여행,2023-06-18~2023-06-21,3,2,1,1
h001218,41,여,20,4,1,1,4,5,,4,12,2,2,50,50110,11,11680,50,50130,3,2,3,1,4,2,7,7,경기도,제주,나홀로 여행,2023-06-24~2023-06-26,1,4,2,0
h000627,48,남,30,4,1,1,5,12,,2,5,3,5,50,50110,47,47130,26,26290,6,1,2,3,4,4,6,4,경상남도,제주,2인 여행(가족 외),2023-06-21~2023-06-24,2,1,3,1
h001404,11,여,20,6,1,1,1,2,,4,,2,1,50,50110,42,42210,42,42150,1,1,1,2,5,5,7,6,서울특별시,제주,2인 여행(가족 외),2023-06-21~2023-06-25,3,1,7,1
h003265,50,남,30,7,1,2,2,2,,5,7,3,6,11,11110,50,50110,28,28260,6,2,5,3,5,5,1,6,제주특별자치도,제주,자녀 동반 여행,2023-08-26~2023-08-26,6,,,1
h000073,41,남,30,6,1,1,4,13,,3,5,3,1,50,50110,42,42150,26,26350,7,1,4,1,7,7,7,7,경기도,제주,나홀로 여행,2023-05-15~2023-05-17,5,2,1,0
h004184,30,남,30,4,1,1,3,12,,2,4,3,6,11,11110,26,26110,44,44130,2,1,1,1,6,1,7,7,대전광역시,제주,2인 여행(가족 외),2023-08-22~2023-08-24,3,1,2,1
h001287,50,남,40,8,1,2,2,2,,6,6,2,1,50,50110,50,50130,48,48250,3,4,1,2,5,5,5,4,제주특별자치도,제주,2인 가족 여행,2023-06-18~2023-06-18,1,2,3,1
h003571,11,여,20,6,1,1,1,3,,4,,3,6,41,41110,44,44130,26,26350,1,2,1,4,4,1,1,5,서울특별시,제주,2인 여행(가족 외),2023-08-15~2023-08-17,1,2,3,1
h000233,11,여,30,5,1,1,4,2,,4,9,3,10,42,42150,50,50130,42,42210,2,1,2,1,5,3,3,7,서울특별시,제주,2인 여행(가족 외),2023-05-26~2023-05-28,1,7,5,1
h002140,26,남,20,4,3,1,2,12,,1,6,3,5,50,50130,11,11320,26,26350,1,1,1,1,1,1,1,1,부산광역시,제주,2인 여행(가족 외),2023-07-08~2023-07-10,3,7,,1
h003218,11,남,20,4,1,1,3,12,,1,3,3,4,50,50130,50,50110,42,42110,2,3,1,4,5,5,5,6,서울특별시,제주,나홀로 여행,2023-08-21~2023-08-24,2,4,7,0
h002027,44,남,40,5,1,2,4,7,,6,6,3,5,50,50130,41,41460,44,44825,3,3,3,2,2,4,2,6,충청남도,제주,3대 동반 여행(친척 포함),2023-07-06~2023-07-10,3,1,2,6
h005831,11,여,20,6,1,1,4,12,,1,9,3,3,41,41650,42,42150,26,26140,2,3,2,5,4,2,6,2,서울특별시,제주,나홀로 여행,2023-08-31~2023-09-02,4,1,7,0
h001668,11,여,40,7,1,1,1,2,,4,,3,2,50,50110,42,42210,46,46150,5,2,2,2,4,2,3,6,서울특별시,제주,나홀로 여행,2023-06-28~2023-07-02,7,1,2,0
h000150,50,여,50,6,1,2,3,1,,5,12,2,1,50,50130,42,42150,11,11680,1,1,1,1,1,1,7,4,제주특별자치도,제주,3인 이상 여행(가족 외),2023-06-09~2023-06-10,3,1,7,2
h002592,41,남,50,6,1,2,3,2,,11,12,3,2,50,50130,41,41460,42,42830,4,1,2,5,2,6,4,4,경기도,제주,자녀 동반 여행,2023-08-26~2023-08-30,2,1,3,1
h002014,47,여,20,6,2,1,1,12,,1,,2,2,26,26350,47,47130,11,11200,6,2,2,2,4,5,5,7,경상북도,제주,나홀로 여행,2023-07-18~2023-07-20,1,4,5,0
h006470,50,남,40,5,1,2,3,13,,4,9,2,2,50,50130,41,41610,42,42110,2,2,2,4,6,2,6,2,제주특별자치도,제주,자녀 동반 여행,2023-09-16~2023-09-16,3,1,7,2
h000221,41,남,40,5,1,2,3,7,,6,6,3,8,50,50110,42,42150,26,26230,3,1,1,2,3,4,2,6,경기도,제주,3인 이상 여행(가족 외),2023-05-29~2023-06-03,2,1,3,2
h000194,27,여,20,6,1,1,1,3,,4,,2,1,50,50130,11,11110,47,47130,6,2,2,4,6,2,6,5,대구광역시,제주,나홀로 여행,2023-06-04~2023-06-07,5,7,2,0
h000212,27,여,40,6,1,2,4,11,,3,6,2,2,47,47130,47,47110,31,31140,3,6,6,4,4,3,6,3,대구광역시,제주,자녀 동반 여행,2023-05-31~2023-06-06,3,1,7,5
h002046,11,남,40,5,1,1,2,13,,5,5,3,1,50,50110,50,50130,45,45110,2,1,1,4,2,4,4,4,서울특별시,제주,2인 여행(가족 외),2023-07-09~2023-07-11,1,2,3,1
h003481,50,남,40,5,1,2,5,3,,7,9,3,2,26,26350,42,42830,46,46130,3,1,3,2,6,4,4,4,제주특별자치도,제주,자녀 동반 여행,2023-08-25~2023-08-27,2,3,1,3
h001240,50,여,20,6,2,1,1,12,,1,,3,2,50,50130,26,26350,28,28110,1,1,3,2,4,4,4,3,제주특별자치도,제주,2인 여행(가족 외),2023-07-03~2023-07-04,2,1,3,1
h001292,48,남,30,6,1,2,2,2,,5,6,2,2,26,26350,47,47130,50,50110,6,2,4,2,2,4,6,4,경상남도,제주,2인 가족 여행,2023-06-17~2023-06-19,9,3,1,1
h006870,50,여,50,6,1,2,4,3,,1,6,2,1,50,50130,50,50110,11,11680,1,4,4,4,3,4,4,4,제주특별자치도,제주,자녀 동반 여행,2022-09-21~2022-09-21,10,1,8,1
h000069,11,여,50,6,1,2,2,2,,4,9,3,2,42,42820,50,50130,41,41650,1,1,4,4,4,4,3,5,서울특별시,제주,2인 가족 여행,2023-05-17~2023-05-20,2,1,10,1
h003359,41,남,60,6,1,2,3,2,,3,6,3,2,50,50130,42,42210,43,43770,2,2,2,5,2,2,2,5,경기도,제주,2인 여행(가족 외),2023-09-01~2023-09-04,2,6,3,1
h001182,41,여,50,4,1,2,3,11,,2,6,3,5,42,42210,50,50110,42,42820,4,4,5,3,4,4,2,4,경기도,제주,자녀 동반 여행,2023-06-27~2023-07-01,2,1,6,2
h003543,27,남,30,4,1,1,4,12,,1,2,3,3,48,48310,48,48840,50,50110,2,1,2,2,3,6,2,6,경상남도,제주,2인 여행(가족 외),2023-08-22~2023-08-24,3,2,7,1
h000475,41,여,40,6,1,2,3,11,,2,5,3,3,50,50130,50,50110,42,42110,4,3,3,3,5,3,5,3,경기도,제주,3대 동반 여행(친척 포함),2023-06-04~2023-06-06,9,3,7,7
h000008,11,여,40,4,1,2,3,3,,3,5,3,10,42,42210,50,50130,28,28710,2,2,3,2,2,5,1,7,서울특별시,제주,3인 이상 여행(가족 외),2023-06-06~2023-06-08,2,1,3,2
h006645,50,여,30,6,1,2,2,3,,3,6,1,1,50,50110,50,50130,26,26350,4,4,2,3,4,4,5,5,제주특별자치도,제주,2인 가족 여행,2023-09-23~2023-09-23,1,7,5,1
h001861,50,여,30,6,1,3,2,2,,7,11,3,3,50,50130,42,42150,26,26110,2,2,3,3,4,3,5,6,제주특별자치도,제주,2인 가족 여행,2023-07-01~2023-07-02,9,7,1,1
h003042,41,남,30,5,1,2,2,1,,6,10,2,1,11,11680,27,27260,50,50110,4,1,3,5,3,6,3,5,경기도,제주,부모 동반 여행,2023-08-17~2023-08-20,3,1,9,2
h002832,11,여,20,6,2,1,4,12,,2,6,2,1,50,50110,42,42150,11,11110,1,1,1,1,1,1,7,7,서울특별시,제주,3인 이상 여행(가족 외),2023-08-22~2023-08-25,7,3,,3
h001392,11,남,40,5,1,1,2,3,,4,4,3,4,50,50130,42,42210,42,42820,2,2,1,2,4,5,6,6,서울특별시,제주,2인 여행(가족 외),2023-06-22~2023-06-24,2,3,7,1
h001230,41,여,40,4,1,2,3,3,,4,6,2,5,41,41650,41,41360,42,42210,2,4,5,3,3,3,6,4,경기도,제주,자녀 동반 여행,2023-06-30~2023-07-03,1,3,2,10
h004515,28,남,20,4,1,1,4,12,,2,6,3,2,50,50130,42,42150,42,42210,6,2,4,2,2,5,6,3,인천광역시,제주,2인 여행(가족 외),2023-08-26~2023-08-28,3,2,5,1
h005084,11,여,20,6,5,1,1,2,,7,,3,5,42,42150,47,47130,45,45110,2,2,2,1,3,2,6,5,서울특별시,제주,나홀로 여행,2023-09-01~2023-09-03,2,4,1,0
h002684,11,남,40,6,1,1,1,2,,3,,4,2,50,50110,42,42210,26,26350,2,2,2,2,2,2,1,5,서울특별시,제주,나홀로 여행,2023-08-29~2023-08-31,2,1,7,0
h005851,43,여,20,4,1,1,4,12,,1,6,2,2,26,26710,47,47170,11,11410,4,2,3,3,4,4,6,5,충청북도,제주,2인 여행(가족 외),2023-08-31~2023-09-03,10,7,8,1
h006431,50,여,30,6,1,1,1,2,,4,,2,2,50,50110,50,50130,27,27110,1,3,2,6,4,1,5,4,제주특별자치도,제주,나홀로 여행,2023-09-17~2023-09-17,1,7,6,0
h001314,30,여,20,4,1,1,4,12,,2,12,3,4,11,11110,50,50110,42,42230,1,1,1,2,3,2,6,6,대전광역시,제주,2인 여행(가족 외),2023-06-20~2023-06-22,2,7,3,1
h004860,41,여,20,4,1,1,3,12,,2,6,3,4,50,50110,26,26350,42,42110,2,2,1,5,5,5,6,7,경기도,제주,3인 이상 여행(가족 외),2023-08-22~2023-08-24,3,1,7,2
h004055,11,남,20,4,1,1,1,12,,2,,3,6,26,26500,50,50130,42,42820,1,1,1,1,1,4,4,6,서울특별시,제주,2인 여행(가족 외),2023-08-27~2023-08-29,1,2,3,1
h003267,50,여,20,6,1,1,1,3,,5,,2,3,50,50110,50,50130,11,11110,6,1,2,4,6,3,2,5,제주특별자치도,제주,나홀로 여행,2023-08-14~2023-08-14,1,7,2,0
h004492,50,남,30,4,1,1,5,4,,3,6,1,1,11,11680,26,26440,50,50110,3,4,2,4,4,3,6,5,제주특별자치도,제주,2인 여행(가족 외),2023-08-30~2023-08-30,5,3,7,1
h002842,31,여,20,6,1,1,4,12,,2,10,3,1,50,50130,26,26710,42,42150,2,2,3,4,6,3,3,6,울산광역시,제주,2인 여행(가족 외),2023-08-12~2023-08-15,2,1,7,1
h000158,11,남,50,6,4,2,4,1,,7,11,2,1,42,42210,50,50130,41,41820,1,1,6,2,1,2,5,7,서울특별시,제주,3인 이상 여행(가족 외),2023-06-04~2023-06-07,3,2,1,3
h003702,11,여,30,5,1,1,4,3,,4,11,2,3,41,41390,44,44825,42,42210,4,2,2,4,7,6,2,7,서울특별시,제주,2인 여행(가족 외),2023-09-10~2023-09-12,1,3,2,1
h001478,26,남,20,6,2,1,1,12,,2,,2,2,11,11680,26,26500,27,27290,1,5,1,6,7,1,4,7,부산광역시,제주,2인 가족 여행,2023-07-03~2023-07-05,7,5,1,1
h004968,41,여,30,6,2,1,4,12,,2,6,3,3,42,42150,50,50130,26,26500,3,2,4,2,2,6,6,2,경기도,제주,2인 여행(가족 외),2023-08-30~2023-09-01,3,2,,1
h004746,41,여,20,4,1,1,1,12,,2,,3,2,48,48310,41,41820,42,42830,1,4,2,4,4,4,6,7,경기도,제주,나홀로 여행,2023-08-29~2023-09-01,2,4,1,0
h003791,41,여,20,6,5,1,4,12,,4,7,3,3,42,42820,50,50130,11,11140,3,2,4,2,5,4,7,4,경기도,제주,2인 여행(가족 외),2023-08-17~2023-08-19,3,1,2,1
h003717,11,여,40,6,1,1,1,10,,6,,2,1,50,50130,46,46110,50,50110,1,4,4,5,1,1,5,1,서울특별시,제주,나홀로 여행,2023-09-02~2023-09-05,1,2,8,0
h000549,11,여,30,6,1,1,1,3,,7,,3,4,50,50130,42,42170,44,44230,2,2,2,2,2,3,4,3,서울특별시,제주,나홀로 여행,2023-06-06~2023-06-09,4,1,2,0
h003101,11,남,20,6,2,1,1,12,,2,,2,2,28,28185,41,41820,45,45110,2,1,1,2,3,1,2,7,서울특별시,제주,2인 여행(가족 외),2023-08-14~2023-08-17,2,1,4,1
